Bait,Prey
AARS2,RSRC1
AARS2,RTKN2
AARS2,RUBCN
AARS2,RUFY2
AARS2,RUFY3
AARS2,RUSC2
AARS2,SALL1
AARS2,SALL2
AARS2,SAMD4A
AARS2,SAP130
AARS2,SAP18
AARS2,SARM1
AARS2,SATB2
AARS2,SBF1
AARS2,SBF2
AARS2,SC5D
AARS2,SCAPER
AARS2,SCARA3
AARS2,SCD5
AARS2,SCHIP1
AARS2,SCIN
AARS2,SCLT1
AARS2,SCO1
AARS2,SCO2
AARS2,SCYL3
AARS2,SDC2
AARS2,SDCCAG3
AARS2,SDE2
AARS2,SDHAF3
AARS2,SDK1
AARS2,SDK2
AARS2,SECISBP2
AARS2,SELENOF
AARS2,SELENOI
AARS2,SEMA4A
AARS2,SEMA4C
AARS2,SEMA4D
AARS2,SEMA6A
AARS2,SEMA6D
AARS2,SENP1
AARS2,SENP3
AARS2,SENP6
AARS2,SENP7
AARS2,SEPT5
AARS2,SERAC1
AARS2,SETD1B
AARS2,SETD2
AARS2,SFI1
AARS2,SFMBT1
AARS2,SFSWAP
AARS2,SFT2D2
AARS2,SFT2D3
AARS2,SGMS1
AARS2,SGO2
AARS2,SH2B2
AARS2,SH3BP4
AARS2,SH3BP5
AARS2,SH3D19
AARS2,SH3GL3
AARS2,SH3KBP1
AARS2,SH3RF1
AARS2,SHB
AARS2,SHISA2
